Constraint,Support,cluster
"Not Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by PRE_APPROVER] | |",0.4448717948717948,-1
"Not Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",0.4448717948717948,-1
"Exclusive Choice[Declaration REJECTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",0.441025641025641,-1
"Exclusive Choice[Declaration APPROVED by ADMINISTRATION, Declaration REJECTED by EMPLOYEE] | |",0.441025641025641,-1
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",0.4397435897435897,-1
"Choice[Declaration APPROVED by ADMINISTRATION, Declaration REJECTED by SUPERVISOR] | |",0.4384615384615384,-1
"Choice[Declaration REJECTED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",0.4384615384615384,-1
Exactly1[Declaration FINAL_APPROVED by SUPERVISOR] | |,0.4371794871794872,-1
"Not Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",0.4371794871794872,-1
"Choice[Declaration REJECTED by BUDGET OWNER, Payment Handled] | |",0.4333333333333333,-1
"Choice[Payment Handled, Declaration REJECTED by BUDGET OWNER] | |",0.4333333333333333,-1
"Not Precedence[Declaration APPROVED by ADMINISTRATION, Declaration REJECTED by EMPLOYEE] | |",0.432051282051282,-1
"Choice[Declaration REJECTED by BUDGET OWNER, Request Payment] | |",0.4282051282051282,-1
"Choice[Request Payment, Declaration REJECTED by BUDGET OWNER] | |",0.4282051282051282,-1
"Choice[Declaration APPROVED by BUDGET OWNER, Payment Handled] | |",0.4269230769230769,-1
"Choice[Payment Handled, Declaration APPROVED by BUDGET OWNER] | |",0.4269230769230769,-1
"Choice[Declaration REJECTED by PRE_APPROVER, Payment Handled] | |",0.4269230769230769,-1
"Choice[Payment Handled, Declaration REJECTED by PRE_APPROVER] | |",0.4269230769230769,-1
"Not Responded Existence[Declaration REJECTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",0.4256410256410256,-1
"Choice[Declaration APPROVED by BUDGET OWNER, Request Payment] | |",0.4243589743589743,-1
"Choice[Request Payment, Declaration APPROVED by BUDGET OWNER] | |",0.4243589743589743,-1
"Choice[Payment Handled, Declaration APPROVED by PRE_APPROVER] | |",0.4230769230769231,-1
"Choice[Declaration APPROVED by PRE_APPROVER, Payment Handled] | |",0.4230769230769231,-1
"Choice[Request Payment, Declaration REJECTED by PRE_APPROVER] | |",0.4217948717948718,-1
"Choice[Declaration REJECTED by PRE_APPROVER, Request Payment] | |",0.4217948717948718,-1
"Choice[Payment Handled, Request Payment] | |",0.4192307692307692,-1
"Exclusive Choice[Declaration REJECTED by EMPLOYEE, Declaration REJECTED by SUPERVISOR] | |",0.4192307692307692,-1
"Exclusive Choice[Declaration REJECTED by SUPERVISOR, Declaration REJECTED by EMPLOYEE] | |",0.4192307692307692,-1
"Choice[Request Payment, Payment Handled] | |",0.4192307692307692,-1
"Exclusive Choice[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",0.4192307692307692,-1
"Exclusive Choice[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",0.4192307692307692,-1
"Not Chain Precedence[Declaration REJECTED by SUPERVISOR, Declaration REJECTED by EMPLOYEE] | |",0.4179487179487179,-1
"Not Response[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",0.4179487179487179,-1
"Not Responded Existence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",0.4179487179487179,-1
"Choice[Request Payment, Declaration APPROVED by PRE_APPROVER] | |",0.4179487179487179,-1
"Choice[Declaration APPROVED by PRE_APPROVER, Request Payment] | |",0.4179487179487179,-1
"Not Precedence[Declaration REJECTED by SUPERVISOR, Declaration REJECTED by EMPLOYEE] | |",0.4153846153846154,-1
"Not Chain Precedence[Declaration REJECTED by BUDGET OWNER, Payment Handled] | |",0.4153846153846154,-1
"Not Chain Response[Payment Handled, Declaration REJECTED by SUPERVISOR] | |",0.4153846153846154,-1
"Not Chain Precedence[Declaration REJECTED by SUPERVISOR, Payment Handled] | |",0.4153846153846154,-1
"Not Response[Payment Handled, Declaration APPROVED by BUDGET OWNER] | |",0.4153846153846154,-1
"Not Chain Response[Payment Handled, Declaration REJECTED by PRE_APPROVER] | |",0.4153846153846154,-1
"Not Chain Response[Payment Handled, Declaration APPROVED by BUDGET OWNER] | |",0.4153846153846154,-1
Exactly1[Payment Handled] | |,0.4153846153846154,-1
"Not Chain Response[Payment Handled, Declaration REJECTED by BUDGET OWNER] | |",0.4153846153846154,-1
"Not Response[Payment Handled, Declaration REJECTED by BUDGET OWNER] | |",0.4153846153846154,-1
"Not Chain Response[Payment Handled, Declaration APPROVED by PRE_APPROVER] | |",0.4153846153846154,-1
"Not Response[Payment Handled, Declaration APPROVED by PRE_APPROVER] | |",0.4153846153846154,-1
Existence1[Payment Handled] | |,0.4153846153846154,-1
"Not Response[Payment Handled, Declaration REJECTED by SUPERVISOR] | |",0.4153846153846154,-1
"Not Chain Precedence[Declaration APPROVED by PRE_APPROVER, Payment Handled] | |",0.4153846153846154,-1
"Not Chain Precedence[Declaration APPROVED by BUDGET OWNER, Payment Handled] | |",0.4153846153846154,-1
"Not Chain Precedence[Declaration REJECTED by PRE_APPROVER, Payment Handled] | |",0.4153846153846154,-1
"Not Chain Response[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",0.4153846153846154,-1
"Not Response[Payment Handled, Declaration REJECTED by PRE_APPROVER] | |",0.4153846153846154,-1
"Not Chain Response[Payment Handled, Request Payment] | |",0.4153846153846154,-1
"Not Response[Payment Handled, Request Payment] | |",0.4153846153846154,-1
"Not Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",0.4153846153846154,-1
"Not Chain Precedence[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",0.4153846153846154,-1
"Not Chain Response[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.4153846153846154,-1
"Not Chain Response[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",0.4153846153846154,-1
"Not Response[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",0.4153846153846154,-1
"Not Response[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.4153846153846154,-1
"Not Chain Precedence[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",0.4153846153846154,-1
"Not Response[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",0.4153846153846154,-1
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",0.4141025641025641,-1
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",0.4141025641025641,-1
End[Payment Handled] | |,0.4141025641025641,-1
"Exclusive Choice[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",0.4141025641025641,-1
"Exclusive Choice[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",0.4141025641025641,-1
"Responded Existence[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",0.4141025641025641,-1
"Not Chain Response[Payment Handled, Declaration REJECTED by EMPLOYEE] | |",0.4141025641025641,-1
"Not Responded Existence[Declaration REJECTED by EMPLOYEE, Declaration REJECTED by SUPERVISOR] | |",0.4141025641025641,-1
"Not Response[Payment Handled, Declaration REJECTED by EMPLOYEE] | |",0.4141025641025641,-1
"Response[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",0.4141025641025641,-1
"Precedence[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",0.4141025641025641,-1
"Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",0.4128205128205128,-1
"Exclusive Choice[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by BUDGET OWNER] | |",0.4128205128205128,-1
"Exclusive Choice[Declaration REJECTED by BUDGET OWNER, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.4128205128205128,-1
"Response[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",0.4128205128205128,-1
"Responded Existence[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.4128205128205128,-1
"Not Responded Existence[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",0.4128205128205128,-1
"Not Response[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",0.4128205128205128,-1
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",0.4128205128205128,-1
"Alternate Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",0.4128205128205128,-1
"Exclusive Choice[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.4115384615384615,-1
"Exclusive Choice[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by EMPLOYEE] | |",0.4115384615384615,-1
"Not Response[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.4102564102564102,-1
"Not Chain Response[Request Payment, Declaration REJECTED by PRE_APPROVER] | |",0.4102564102564102,-1
"Not Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",0.4102564102564102,-1
"Not Chain Precedence[Declaration APPROVED by PRE_APPROVER, Request Payment] | |",0.4102564102564102,-1
"Not Response[Request Payment, Declaration APPROVED by ADMINISTRATION] | |",0.4102564102564102,-1
Exactly1[Request Payment] | |,0.4102564102564102,-1
"Not Chain Response[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",0.4102564102564102,-1
"Not Chain Response[Request Payment, Declaration APPROVED by ADMINISTRATION] | |",0.4102564102564102,-1
"Not Chain Precedence[Payment Handled, Request Payment] | |",0.4102564102564102,-1
"Not Chain Response[Request Payment, Declaration APPROVED by PRE_APPROVER] | |",0.4102564102564102,-1
"Not Response[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",0.4102564102564102,-1
"Not Response[Request Payment, Declaration APPROVED by PRE_APPROVER] | |",0.4102564102564102,-1
"Not Response[Request Payment, Declaration REJECTED by PRE_APPROVER] | |",0.4102564102564102,-1
"Not Chain Precedence[Declaration APPROVED by ADMINISTRATION, Request Payment] | |",0.4102564102564102,-1
Existence1[Request Payment] | |,0.4102564102564102,-1
"Not Chain Precedence[Declaration REJECTED by EMPLOYEE, Request Payment] | |",0.4102564102564102,-1
"Not Chain Response[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.4102564102564102,-1
"Not Chain Precedence[Declaration REJECTED by BUDGET OWNER, Request Payment] | |",0.4102564102564102,-1
"Not Chain Precedence[Declaration REJECTED by PRE_APPROVER, Request Payment] | |",0.4102564102564102,-1
"Not Response[Request Payment, Declaration REJECTED by BUDGET OWNER] | |",0.4102564102564102,-1
"Not Chain Response[Request Payment, Declaration REJECTED by EMPLOYEE] | |",0.4102564102564102,-1
"Not Precedence[Payment Handled, Request Payment] | |",0.4102564102564102,-1
"Not Response[Request Payment, Declaration REJECTED by SUPERVISOR] | |",0.4102564102564102,-1
"Not Chain Response[Request Payment, Declaration REJECTED by BUDGET OWNER] | |",0.4102564102564102,-1
"Not Response[Request Payment, Declaration APPROVED by BUDGET OWNER] | |",0.4102564102564102,-1
"Not Chain Response[Request Payment, Declaration REJECTED by SUPERVISOR] | |",0.4102564102564102,-1
"Not Chain Response[Request Payment, Declaration APPROVED by BUDGET OWNER] | |",0.4102564102564102,-1
"Not Chain Precedence[Declaration APPROVED by BUDGET OWNER, Request Payment] | |",0.4102564102564102,-1
"Responded Existence[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",0.4089743589743589,-1
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",0.4089743589743589,-1
"Precedence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",0.4089743589743589,-1
"Response[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",0.4089743589743589,-1
"Not Response[Request Payment, Declaration REJECTED by EMPLOYEE] | |",0.4089743589743589,-1
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",0.4089743589743589,-1
"Not Chain Precedence[Declaration REJECTED by SUPERVISOR, Request Payment] | |",0.4089743589743589,-1
"Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",0.4076923076923077,-1
"Response[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",0.4076923076923077,-1
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",0.4076923076923077,-1
"Responded Existence[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.4076923076923077,-1
"Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",0.4076923076923077,-1
"Alternate Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",0.4076923076923077,-1
"Alternate Precedence[Request Payment, Payment Handled] | |",0.4064102564102564,-1
"Not Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",0.4064102564102564,-1
"Responded Existence[Request Payment, Payment Handled] | |",0.4064102564102564,-1
"Chain Precedence[Request Payment, Payment Handled] | |",0.4064102564102564,-1
"Precedence[Request Payment, Payment Handled] | |",0.4064102564102564,-1
"Chain Response[Request Payment, Payment Handled] | |",0.4064102564102564,-1
"Alternate Response[Request Payment, Payment Handled] | |",0.4064102564102564,-1
"Response[Request Payment, Payment Handled] | |",0.4064102564102564,-1
"Responded Existence[Payment Handled, Request Payment] | |",0.4064102564102564,-1
"Response[Declaration REJECTED by EMPLOYEE, Declaration SUBMITTED by EMPLOYEE] | |",0.4038461538461538,-1
"Alternate Response[Declaration REJECTED by EMPLOYEE, Declaration SUBMITTED by EMPLOYEE] | |",0.4038461538461538,-1
"Chain Response[Declaration REJECTED by EMPLOYEE, Declaration SUBMITTED by EMPLOYEE] | |",0.4038461538461538,-1
"Responded Existence[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.4025641025641026,-1
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by EMPLOYEE] | |",0.4025641025641026,-1
"Response[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.4025641025641026,-1
"Responded Existence[Request Payment, Declaration REJECTED by EMPLOYEE] | |",0.4025641025641026,-1
"Responded Existence[Payment Handled, Declaration REJECTED by EMPLOYEE] | |",0.4025641025641026,-1
"Responded Existence[Declaration REJECTED by EMPLOYEE, Request Payment] | |",0.4025641025641026,-1
"Responded Existence[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",0.4025641025641026,-1
"Alternate Response[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",0.4025641025641026,-1
"Precedence[Declaration REJECTED by EMPLOYEE, Request Payment] | |",0.4012820512820513,-1
"Alternate Precedence[Declaration REJECTED by EMPLOYEE, Request Payment] | |",0.4012820512820513,-1
"Response[Declaration REJECTED by EMPLOYEE, Request Payment] | |",0.4012820512820513,-1
"Response[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",0.4012820512820513,-1
"Precedence[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",0.4012820512820513,-1
"Alternate Precedence[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",0.4012820512820513,-1
"Precedence[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.3987179487179487,-1
Exactly2[Declaration SUBMITTED by EMPLOYEE] | |,0.3987179487179487,-1
"Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",0.3974358974358974,-1
"Alternate Response[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",0.3974358974358974,-1
"Alternate Precedence[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.3948717948717948,-1
"Not Precedence[Declaration REJECTED by BUDGET OWNER, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.3948717948717948,-1
"Not Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by BUDGET OWNER] | |",0.3948717948717948,-1
"Choice[Declaration REJECTED by SUPERVISOR, Declaration APPROVED by BUDGET OWNER] | |",0.3935897435897436,-1
"Choice[Declaration APPROVED by BUDGET OWNER, Declaration REJECTED by SUPERVISOR] | |",0.3935897435897436,-1
"Not Precedence[Declaration REJECTED by EMPLOYEE, Declaration SUBMITTED by EMPLOYEE] | |",0.3807692307692307,-1
"Not Chain Precedence[Declaration REJECTED by EMPLOYEE, Declaration SUBMITTED by EMPLOYEE] | |",0.3807692307692307,-1
"Exclusive Choice[Declaration REJECTED by BUDGET OWNER, Payment Handled] | |",0.3794871794871794,-1
"Exclusive Choice[Payment Handled, Declaration REJECTED by BUDGET OWNER] | |",0.3794871794871794,-1
"Exclusive Choice[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",0.3782051282051282,-1
"Not Response[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.3782051282051282,-1
"Exclusive Choice[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",0.3782051282051282,-1
"Exclusive Choice[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.3782051282051282,-1
"Exclusive Choice[Payment Handled, Declaration REJECTED by EMPLOYEE] | |",0.3782051282051282,-1
"Not Responded Existence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.3782051282051282,-1
"Not Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.3756410256410256,-1
"Exclusive Choice[Request Payment, Declaration REJECTED by BUDGET OWNER] | |",0.3743589743589743,-1
"Exclusive Choice[Declaration REJECTED by BUDGET OWNER, Request Payment] | |",0.3743589743589743,-1
"Exclusive Choice[Request Payment, Declaration REJECTED by EMPLOYEE] | |",0.3730769230769231,-1
"Exclusive Choice[Declaration REJECTED by EMPLOYEE, Request Payment] | |",0.3730769230769231,-1
Exactly1[Declaration SUBMITTED by EMPLOYEE] | |,0.3692307692307692,-1
"Not Response[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",0.3666666666666666,-1
"Not Response[Declaration REJECTED by EMPLOYEE, Request Payment] | |",0.3666666666666666,-1
"Not Responded Existence[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",0.3653846153846153,-1
"Exclusive Choice[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by PRE_APPROVER] | |",0.3653846153846153,-1
"Not Responded Existence[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.3653846153846153,-1
"Not Responded Existence[Declaration REJECTED by EMPLOYEE, Request Payment] | |",0.3653846153846153,-1
"Exclusive Choice[Declaration REJECTED by PRE_APPROVER, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.3653846153846153,-1
"Not Response[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.3653846153846153,-1
End[Declaration REJECTED by EMPLOYEE] | |,0.3641025641025641,-1
"Response[Declaration SUBMITTED by EMPLOYEE, Declaration REJECTED by EMPLOYEE] | |",0.3641025641025641,-1
"Not Responded Existence[Payment Handled, Declaration REJECTED by BUDGET OWNER] | |",0.3615384615384615,-1
"Not Precedence[Declaration REJECTED by BUDGET OWNER, Payment Handled] | |",0.3615384615384615,-1
"Not Chain Precedence[Request Payment, Declaration REJECTED by SUPERVISOR] | |",0.358974358974359,-1
"Not Chain Precedence[Payment Handled, Declaration REJECTED by SUPERVISOR] | |",0.358974358974359,-1
"Not Chain Response[Declaration REJECTED by SUPERVISOR, Payment Handled] | |",0.358974358974359,-1
"Not Chain Response[Declaration REJECTED by SUPERVISOR, Declaration APPROVED by BUDGET OWNER] | |",0.358974358974359,-1
